datetime,open,high,low,close,volume
2024-04-26 14:25:00,22430.05,22430.05,22427.08,22427.08,4787
2024-04-26 14:30:00,22427.08,22427.08,22424.01,22424.01,4333
2024-04-26 14:35:00,22424.01,22424.01,22420.49,22420.49,4408
2024-04-26 14:40:00,22420.49,22420.49,22415.49,22415.49,4830
2024-04-26 14:45:00,22415.49,22415.49,22411.82,22411.82,5746
2024-04-26 14:50:00,22411.82,22411.82,22407.34,22407.34,5993
2024-04-26 14:55:00,22407.34,22407.34,22404.33,22404.33,5659
2024-04-26 15:00:00,22404.33,22404.33,22401.36,22401.36,6827
2024-04-26 15:05:00,22401.36,22401.36,22398.84,22398.9,5169
2024-04-26 15:10:00,22398.9,22398.9,22393.45,22393.45,5013
2024-04-26 15:15:00,22393.45,22393.45,22389.75,22389.75,5893
2024-04-26 15:20:00,22389.75,22389.78,22387.78,22387.78,6409
2024-04-26 15:25:00,22387.78,22419.95,22386.38,22415.905,5845
2024-04-29 09:15:00,22475.55,22475.55,22442.37,22444.03,5436
2024-04-29 09:20:00,22444.03,22448.31,22444.03,22448.31,4784
2024-04-29 09:25:00,22448.31,22451.9,22448.31,22451.9,4912
2024-04-29 09:30:00,22451.9,22454.9,22451.9,22454.9,5713
2024-04-29 09:35:00,22454.9,22457.01,22454.9,22457.01,4762
2024-04-29 09:40:00,22457.01,22459.43,22457.01,22459.43,6091
2024-04-29 09:45:00,22459.43,22461.43,22459.43,22461.43,4667
2024-04-29 09:50:00,22461.43,22463.84,22461.35,22463.84,4680
2024-04-29 09:55:00,22463.84,22466.1,22463.84,22466.1,4199
2024-04-29 10:00:00,22466.1,22468.11,22465.82,22468.11,4487
2024-04-29 10:05:00,22468.11,22471.9,22468.11,22471.9,3668
2024-04-29 10:10:00,22471.9,22474.54,22471.9,22474.54,3766
2024-04-29 10:15:00,22474.54,22477.97,22474.54,22477.97,4800
2024-04-29 10:20:00,22477.97,22482.39,22477.97,22482.39,3406
2024-04-29 10:25:00,22482.39,22486.63,22482.39,22486.63,3823
2024-04-29 10:30:00,22486.63,22489.46,22486.63,22489.41,4703
2024-04-29 10:35:00,22489.41,22491.95,22489.41,22491.95,3572
2024-04-29 10:40:00,22491.95,22495.62,22491.95,22495.62,3852
2024-04-29 10:45:00,22495.62,22497.83,22495.62,22497.83,4264
2024-04-29 10:50:00,22497.83,22501.25,22497.83,22501.25,4368
2024-04-29 10:55:00,22501.25,22505.85,22501.25,22505.85,4237
2024-04-29 11:00:00,22505.85,22508.32,22505.85,22508.32,2893
2024-04-29 11:05:00,22508.32,22511.75,22508.32,22511.75,3254
2024-04-29 11:10:00,22511.75,22514.79,22511.75,22514.79,3464
2024-04-29 11:15:00,22514.79,22518.53,22514.79,22518.53,3185
2024-04-29 11:20:00,22518.53,22521.75,22518.53,22521.75,3707
2024-04-29 11:25:00,22521.75,22525.35,22521.75,22525.35,2620
2024-04-29 11:30:00,22525.35,22527.4,22525.35,22527.4,3146
2024-04-29 11:35:00,22527.4,22530.77,22527.4,22530.77,2995
2024-04-29 11:40:00,22530.77,22532.86,22530.77,22532.86,3603
2024-04-29 11:45:00,22532.86,22534.36,22532.8,22534.36,2867
2024-04-29 11:50:00,22534.36,22537.38,22534.36,22537.38,3415
2024-04-29 11:55:00,22537.38,22541.84,22537.38,22541.84,3315
2024-04-29 12:00:00,22541.84,22542.31,22540.89,22542.31,3131
2024-04-29 12:05:00,22542.31,22545.95,22542.31,22545.95,3199
2024-04-29 12:10:00,22545.95,22548.96,22545.95,22548.96,2837
2024-04-29 12:15:00,22548.96,22551.95,22548.96,22551.95,3051
2024-04-29 12:20:00,22551.95,22554.97,22551.95,22554.97,2837
2024-04-29 12:25:00,22554.97,22557.67,22554.97,22557.67,2415
2024-04-29 12:30:00,22557.67,22561.05,22557.67,22561.05,2461
2024-04-29 12:35:00,22561.05,22564.12,22560.96,22564.12,2490
2024-04-29 12:40:00,22564.12,22565.44,22564.12,22564.97,2938
2024-04-29 12:45:00,22564.97,22568.59,22564.97,22568.3,2734
2024-04-29 12:50:00,22568.3,22570.35,22568.3,22570.35,2692
2024-04-29 12:55:00,22570.35,22574.34,22570.35,22574.34,3169
2024-04-29 13:00:00,22574.34,22577.44,22574.34,22577.44,3200
2024-04-29 13:05:00,22577.44,22579.67,22577.44,22578.26,2543
2024-04-29 13:10:00,22578.26,22580.12,22578.26,22580.12,2622
2024-04-29 13:15:00,22580.12,22581.7,22580.12,22581.7,3517
2024-04-29 13:20:00,22581.7,22584.47,22581.7,22584.47,3534
2024-04-29 13:25:00,22584.47,22589.21,22584.47,22589.21,3160
2024-04-29 13:30:00,22589.21,22592.94,22589.21,22592.94,3976
2024-04-29 13:35:00,22592.94,22595.69,22592.94,22595.69,3191
2024-04-29 13:40:00,22595.69,22599.32,22595.69,22599.32,3581
2024-04-29 13:45:00,22599.32,22602.21,22599.32,22602.21,3641
2024-04-29 13:50:00,22602.21,22604.41,22602.21,22604.41,3469
2024-04-29 13:55:00,22604.41,22608.28,22604.41,22608.28,3176
2024-04-29 14:00:00,22608.28,22610.75,22608.28,22610.75,4146
2024-04-29 14:05:00,22610.75,22614.04,22610.75,22614.04,4127
2024-04-29 14:10:00,22614.04,22615.49,22613.51,22615.49,3376
2024-04-29 14:15:00,22615.49,22617.67,22615.49,22617.67,3769
2024-04-29 14:20:00,22617.67,22621.31,22617.67,22621.31,3979
2024-04-29 14:25:00,22621.31,22624.49,22621.31,22624.49,4973
2024-04-29 14:30:00,22624.49,22626.82,22624.49,22626.59,3545
2024-04-29 14:35:00,22626.59,22629.17,22626.59,22629.17,4560
2024-04-29 14:40:00,22629.17,22631.95,22629.17,22631.95,4060
2024-04-29 14:45:00,22631.95,22635.83,22631.95,22635.83,3894
2024-04-29 14:50:00,22635.83,22637.81,22635.83,22637.81,5236
2024-04-29 14:55:00,22637.81,22639.95,22637.81,22639.95,5326
2024-04-29 15:00:00,22639.95,22643.92,22639.95,22643.82,4924
2024-04-29 15:05:00,22643.82,22645.76,22643.82,22645.76,6036
2024-04-29 15:10:00,22645.76,22648.54,22645.76,22648.54,5892
2024-04-29 15:15:00,22648.54,22650.36,22648.54,22650.36,5298
2024-04-29 15:20:00,22650.36,22654.04,22650.36,22653.44,6676
2024-04-29 15:25:00,22653.44,22655.08,22643.4,22694.72333333333,5926
2024-04-30 09:15:00,22679.65,22781.82,22679.65,22736.006666666668,7868
2024-04-30 09:20:00,22779.52,22779.52,22777.21,22777.29,5768
2024-04-30 09:25:00,22777.29,22777.29,22773.12,22773.12,5566
2024-04-30 09:30:00,22773.12,22773.4,22770.25,22770.25,7777
2024-04-30 09:35:00,22770.25,22770.25,22765.67,22765.67,7310
2024-04-30 09:40:00,22765.67,22766.42,22764.88,22764.88,6726
2024-04-30 09:45:00,22764.88,22765.39,22759.73,22759.73,5709
2024-04-30 09:50:00,22759.73,22759.73,22756.17,22756.17,5568
2024-04-30 09:55:00,22756.17,22756.17,22753.32,22756.16,6393
2024-04-30 10:00:00,22756.16,22756.16,22751.38,22751.38,5957
2024-04-30 10:05:00,22751.38,22751.38,22747.65,22747.65,6701
2024-04-30 10:10:00,22747.65,22747.65,22745.0,22746.9,4761
2024-04-30 10:15:00,22746.9,22746.9,22741.81,22741.81,5410
2024-04-30 10:20:00,22741.81,22742.31,22738.63,22738.63,5226
2024-04-30 10:25:00,22738.63,22738.63,22729.88,22729.88,4626
2024-04-30 10:30:00,22729.88,22729.88,22725.13,22725.13,4491
2024-04-30 10:35:00,22725.13,22725.13,22721.15,22721.15,5689
2024-04-30 10:40:00,22721.15,22721.15,22714.47,22714.47,3958
2024-04-30 10:45:00,22714.47,22714.47,22710.03,22710.03,4211
2024-04-30 10:50:00,22710.03,22710.03,22705.46,22706.71,4366
2024-04-30 10:55:00,22706.71,22707.41,22706.71,22707.3,3661
2024-04-30 11:00:00,22707.3,22707.3,22706.34,22706.34,4275
2024-04-30 11:05:00,22706.34,22708.01,22705.26,22705.26,4284
2024-04-30 11:10:00,22705.26,22705.26,22701.61,22701.61,3555
2024-04-30 11:15:00,22701.61,22701.61,22693.83,22693.83,3915
2024-04-30 11:20:00,22693.83,22693.83,22690.12,22690.12,3945
2024-04-30 11:25:00,22690.12,22690.12,22685.02,22685.91,3895
2024-04-30 11:30:00,22685.91,22685.91,22680.91,22680.96,4372
2024-04-30 11:35:00,22680.96,22680.96,22676.66,22676.66,3735
2024-04-30 11:40:00,22676.66,22676.66,22672.31,22672.31,3676
2024-04-30 11:45:00,22672.31,22672.31,22670.1,22670.55,4000
2024-04-30 11:50:00,22670.55,22673.05,22670.55,22671.26,4240
2024-04-30 11:55:00,22671.26,22674.81,22670.62,22674.81,3138
2024-04-30 12:00:00,22674.81,22674.81,22668.28,22668.28,3338
2024-04-30 12:05:00,22668.28,22668.28,22664.94,22664.94,3915
2024-04-30 12:10:00,22664.94,22667.59,22664.94,22666.09,3588
2024-04-30 12:15:00,22666.09,22666.83,22664.22,22664.22,3652
2024-04-30 12:20:00,22664.22,22665.1,22661.53,22662.18,3451
2024-04-30 12:25:00,22662.18,22663.7,22661.24,22661.24,3911
2024-04-30 12:30:00,22661.24,22661.24,22655.71,22655.71,4402
2024-04-30 12:35:00,22655.71,22655.71,22651.78,22651.78,4180
2024-04-30 12:40:00,22651.78,22651.78,22648.73,22648.94,4159
2024-04-30 12:45:00,22648.94,22648.94,22648.31,22648.78,3205
2024-04-30 12:50:00,22648.78,22648.78,22645.82,22646.9,4081
2024-04-30 12:55:00,22646.9,22646.9,22645.05,22645.05,4126
2024-04-30 13:00:00,22645.05,22645.05,22641.05,22641.39,3474
2024-04-30 13:05:00,22641.39,22641.39,22635.94,22635.94,3479
2024-04-30 13:10:00,22635.94,22637.1,22634.21,22634.21,4418
2024-04-30 13:15:00,22634.21,22634.96,22632.77,22632.77,3774
2024-04-30 13:20:00,22632.77,22632.77,22625.85,22625.85,3270
2024-04-30 13:25:00,22625.85,22628.31,22625.35,22628.31,3778
2024-04-30 13:30:00,22628.31,22628.31,22623.16,22623.16,4335
2024-04-30 13:35:00,22623.16,22624.95,22622.08,22624.95,3652
2024-04-30 13:40:00,22624.95,22624.95,22621.93,22623.23,3733
2024-04-30 13:45:00,22623.23,22623.23,22618.48,22619.09,4307
2024-04-30 13:50:00,22619.09,22619.96,22616.02,22616.02,5419
2024-04-30 13:55:00,22616.02,22616.02,22614.05,22614.61,4868
2024-04-30 14:00:00,22614.61,22614.61,22610.0,22610.22,4749
2024-04-30 14:05:00,22610.22,22610.22,22606.13,22606.13,4520
2024-04-30 14:10:00,22606.13,22606.17,22604.79,22606.04,5416
2024-04-30 14:15:00,22606.04,22606.04,22601.94,22602.25,4571
2024-04-30 14:20:00,22602.25,22602.25,22598.37,22599.3,4376
2024-04-30 14:25:00,22599.3,22600.21,22595.29,22595.29,5724
2024-04-30 14:30:00,22595.29,22595.29,22593.38,22594.49,4494
2024-04-30 14:35:00,22594.49,22594.63,22594.3,22594.63,5799
2024-04-30 14:40:00,22594.63,22595.99,22593.2,22593.2,6708
2024-04-30 14:45:00,22593.2,22593.62,22592.69,22592.69,5067
2024-04-30 14:50:00,22592.69,22593.13,22588.09,22588.09,5007
2024-04-30 14:55:00,22588.09,22588.09,22582.01,22582.01,6606
2024-04-30 15:00:00,22582.01,22582.42,22580.89,22580.89,5781
2024-04-30 15:05:00,22580.89,22580.89,22577.15,22577.15,5683
2024-04-30 15:10:00,22577.15,22578.02,22573.69,22573.69,5697
2024-04-30 15:15:00,22573.69,22575.07,22573.69,22574.46,7517
2024-04-30 15:20:00,22574.46,22574.46,22569.29,22569.29,7573
2024-04-30 15:25:00,22569.29,22604.85,22568.6,22569.35,7284
2024-05-02 09:15:00,22567.85,22569.41,22567.85,22569.41,8564
2024-05-02 09:20:00,22569.41,22570.34,22569.41,22570.34,7560
2024-05-02 09:25:00,22570.34,22572.91,22570.34,22572.91,8518
2024-05-02 09:30:00,22572.91,22575.45,22572.91,22575.45,9367
2024-05-02 09:35:00,22575.45,22576.81,22575.35,22576.81,6510
2024-05-02 09:40:00,22576.81,22577.83,22576.81,22577.83,7857
2024-05-02 09:45:00,22577.83,22579.94,22577.83,22579.94,6174
2024-05-02 09:50:00,22579.94,22581.99,22579.92,22581.66,6193
2024-05-02 09:55:00,22581.66,22583.95,22581.53,22583.95,7967
2024-05-02 10:00:00,22583.95,22586.05,22583.95,22586.05,5803
2024-05-02 10:05:00,22586.05,22588.34,22586.05,22588.34,7744
2024-05-02 10:10:00,22588.34,22590.14,22588.34,22590.14,7793
2024-05-02 10:15:00,22590.14,22594.03,22590.14,22594.03,7321
2024-05-02 10:20:00,22594.03,22595.69,22594.03,22595.66,6753
2024-05-02 10:25:00,22595.66,22597.18,22595.66,22597.18,5109
2024-05-02 10:30:00,22597.18,22599.42,22597.18,22599.42,6685
2024-05-02 10:35:00,22599.42,22600.49,22599.42,22600.49,6192
2024-05-02 10:40:00,22600.49,22601.76,22600.49,22601.65,6200
2024-05-02 10:45:00,22601.65,22602.83,22601.65,22602.72,4504
2024-05-02 10:50:00,22602.72,22603.34,22602.67,22602.71,4596
2024-05-02 10:55:00,22602.71,22603.88,22602.71,22603.85,5907
2024-05-02 11:00:00,22603.85,22605.9,22603.85,22605.9,5723
2024-05-02 11:05:00,22605.9,22608.92,22605.9,22608.92,5097
2024-05-02 11:10:00,22608.92,22612.66,22608.92,22612.66,6000
2024-05-02 11:15:00,22612.66,22613.2,22612.38,22613.17,5720
2024-05-02 11:20:00,22613.17,22615.37,22613.17,22615.37,5316
2024-05-02 11:25:00,22615.37,22617.35,22615.23,22617.35,5175
2024-05-02 11:30:00,22617.35,22618.08,22616.94,22616.94,3809
2024-05-02 11:35:00,22616.94,22619.13,22616.94,22619.13,4846
2024-05-02 11:40:00,22619.13,22619.9,22618.96,22618.96,4414
2024-05-02 11:45:00,22618.96,22621.32,22618.96,22621.32,5096
2024-05-02 11:50:00,22621.32,22621.42,22620.99,22621.27,4321
2024-05-02 11:55:00,22621.27,22623.64,22621.27,22623.64,4980
2024-05-02 12:00:00,22623.64,22624.46,22623.18,22624.23,4294
2024-05-02 12:05:00,22624.23,22628.23,22624.23,22628.23,4244
2024-05-02 12:10:00,22628.23,22629.21,22628.23,22628.99,5111
2024-05-02 12:15:00,22628.99,22630.79,22628.99,22630.79,4681
2024-05-02 12:20:00,22630.79,22634.1,22630.79,22634.1,4737
2024-05-02 12:25:00,22634.1,22635.15,22634.1,22635.05,5271
2024-05-02 12:30:00,22635.05,22636.65,22634.82,22636.65,3805
2024-05-02 12:35:00,22636.65,22637.96,22636.65,22637.96,3804
2024-05-02 12:40:00,22637.96,22641.34,22637.96,22640.95,5178
2024-05-02 12:45:00,22640.95,22645.05,22640.95,22645.05,4837
2024-05-02 12:50:00,22645.05,22646.52,22644.62,22646.52,4317
2024-05-02 12:55:00,22646.52,22648.7,22646.52,22648.7,4169
2024-05-02 13:00:00,22648.7,22650.72,22648.7,22650.72,4856
2024-05-02 13:05:00,22650.72,22652.65,22650.72,22652.65,5590
2024-05-02 13:10:00,22652.65,22653.79,22652.6,22653.79,4254
2024-05-02 13:15:00,22653.79,22656.46,22653.79,22656.46,4492
2024-05-02 13:20:00,22656.46,22657.58,22655.85,22657.52,4854
2024-05-02 13:25:00,22657.52,22660.68,22657.52,22660.68,3961
2024-05-02 13:30:00,22660.68,22661.94,22660.55,22661.94,5320
2024-05-02 13:35:00,22661.94,22664.61,22661.94,22664.61,6094
2024-05-02 13:40:00,22664.61,22667.44,22664.61,22667.44,5921
2024-05-02 13:45:00,22667.44,22671.51,22667.44,22671.51,6103
2024-05-02 13:50:00,22671.51,22674.82,22671.51,22674.82,5092
2024-05-02 13:55:00,22674.82,22676.05,22674.82,22676.05,5342
2024-05-02 14:00:00,22676.05,22678.67,22676.05,22678.67,5622
2024-05-02 14:05:00,22678.67,22680.48,22678.67,22680.48,4679
2024-05-02 14:10:00,22680.48,22682.36,22680.48,22682.22,5661
2024-05-02 14:15:00,22682.22,22682.62,22681.9,22681.9,5077
2024-05-02 14:20:00,22681.9,22684.85,22681.9,22684.85,5797
2024-05-02 14:25:00,22684.85,22686.97,22684.85,22686.97,5355
2024-05-02 14:30:00,22686.97,22687.5,22686.7,22686.7,7003
2024-05-02 14:35:00,22686.7,22690.15,22686.7,22690.15,5966
2024-05-02 14:40:00,22690.15,22692.35,22689.45,22692.35,8173
2024-05-02 14:45:00,22692.35,22693.82,22692.35,22693.8,7469
2024-05-02 14:50:00,22693.8,22694.69,22693.8,22694.03,7934
2024-05-02 14:55:00,22694.03,22695.29,22693.62,22695.29,7009
2024-05-02 15:00:00,22695.29,22698.55,22695.29,22698.55,6793
2024-05-02 15:05:00,22698.55,22702.16,22698.55,22702.16,8638
2024-05-02 15:10:00,22702.16,22704.12,22702.16,22704.12,9114
2024-05-02 15:15:00,22704.12,22704.95,22704.12,22704.95,9254
2024-05-02 15:20:00,22704.95,22707.34,22704.95,22707.34,8984
2024-05-02 15:25:00,22707.34,22709.58,22648.2,22734.32,7196
2024-05-03 09:15:00,22766.35,22794.7,22766.35,22761.3,8050
2024-05-03 09:20:00,22793.66,22793.66,22788.28,22788.28,9864
2024-05-03 09:25:00,22788.28,22788.28,22784.22,22784.22,7948
2024-05-03 09:30:00,22784.22,22784.22,22778.27,22779.25,6801
2024-05-03 09:35:00,22779.25,22779.25,22773.05,22773.05,8140
2024-05-03 09:40:00,22773.05,22774.58,22768.92,22769.19,8345
2024-05-03 09:45:00,22769.19,22769.19,22762.95,22762.95,7517
2024-05-03 09:50:00,22762.95,22762.95,22755.97,22755.97,8040
2024-05-03 09:55:00,22755.97,22755.97,22752.21,22752.61,7002
2024-05-03 10:00:00,22752.61,22752.61,22748.2,22748.22,7784
2024-05-03 10:05:00,22748.22,22748.22,22741.18,22741.18,7107
2024-05-03 10:10:00,22741.18,22741.18,22734.67,22735.16,5986
2024-05-03 10:15:00,22735.16,22735.16,22728.83,22728.83,5814
2024-05-03 10:20:00,22728.83,22728.83,22721.14,22722.08,6815
2024-05-03 10:25:00,22722.08,22722.08,22716.29,22716.29,5399
2024-05-03 10:30:00,22716.29,22716.29,22707.24,22707.24,5085
2024-05-03 10:35:00,22707.24,22707.24,22699.18,22699.18,6608
2024-05-03 10:40:00,22699.18,22699.18,22692.84,22692.84,5883
2024-05-03 10:45:00,22692.84,22692.84,22683.04,22683.04,4916
2024-05-03 10:50:00,22683.04,22683.04,22679.04,22679.04,5488
2024-05-03 10:55:00,22679.04,22680.34,22673.32,22673.32,5029
2024-05-03 11:00:00,22673.32,22673.32,22668.63,22668.63,5911
2024-05-03 11:05:00,22668.63,22668.63,22662.43,22662.43,3996
2024-05-03 11:10:00,22662.43,22662.43,22654.53,22654.53,4139
2024-05-03 11:15:00,22654.53,22654.53,22649.62,22649.62,5127
2024-05-03 11:20:00,22649.62,22650.45,22647.94,22647.94,5006
2024-05-03 11:25:00,22647.94,22647.94,22642.88,22642.88,3969
2024-05-03 11:30:00,22642.88,22642.88,22635.73,22635.73,3720
2024-05-03 11:35:00,22635.73,22636.3,22630.12,22630.12,4649
2024-05-03 11:40:00,22630.12,22630.12,22628.26,22628.26,4394
2024-05-03 11:45:00,22628.26,22628.26,22623.36,22623.36,5039
2024-05-03 11:50:00,22623.36,22623.36,22618.34,22618.34,3616
2024-05-03 11:55:00,22618.34,22619.04,22616.37,22616.37,3890
2024-05-03 12:00:00,22616.37,22616.37,22614.13,22614.56,5020
2024-05-03 12:05:00,22614.56,22614.56,22607.65,22607.65,3975
2024-05-03 12:10:00,22607.65,22607.65,22602.5,22602.5,3643
2024-05-03 12:15:00,22602.5,22603.49,22599.34,22600.16,4619
2024-05-03 12:20:00,22600.16,22600.16,22594.46,22594.46,3476
2024-05-03 12:25:00,22594.46,22594.64,22588.89,22588.89,4570
2024-05-03 12:30:00,22588.89,22588.89,22581.92,22581.92,4606
2024-05-03 12:35:00,22581.92,22581.92,22576.9,22576.9,3607
2024-05-03 12:40:00,22576.9,22576.9,22571.55,22571.55,5107
2024-05-03 12:45:00,22571.55,22571.55,22563.97,22563.97,4752
2024-05-03 12:50:00,22563.97,22563.97,22555.15,22555.15,4142
2024-05-03 12:55:00,22555.15,22555.15,22548.39,22548.39,4330
2024-05-03 13:00:00,22548.39,22549.68,22544.0,22544.0,4330
2024-05-03 13:05:00,22544.0,22544.0,22537.33,22537.33,4865
2024-05-03 13:10:00,22537.33,22537.82,22529.64,22529.64,5194
2024-05-03 13:15:00,22529.64,22529.64,22519.77,22519.77,5143
2024-05-03 13:20:00,22519.77,22522.36,22519.21,22519.21,4773
2024-05-03 13:25:00,22519.21,22519.21,22511.18,22511.18,5641
2024-05-03 13:30:00,22511.18,22511.18,22504.68,22504.68,4332
2024-05-03 13:35:00,22504.68,22504.68,22494.03,22494.03,5127
2024-05-03 13:40:00,22494.03,22494.03,22484.91,22484.91,4119
2024-05-03 13:45:00,22484.91,22484.91,22480.79,22480.79,4868
2024-05-03 13:50:00,22480.79,22480.79,22474.98,22474.98,5640
2024-05-03 13:55:00,22474.98,22475.33,22468.95,22468.95,5764
2024-05-03 14:00:00,22468.95,22468.95,22462.03,22462.03,5300
2024-05-03 14:05:00,22462.03,22462.32,22454.56,22454.56,5963
2024-05-03 14:10:00,22454.56,22454.56,22446.84,22446.84,4870
2024-05-03 14:15:00,22446.84,22446.99,22443.93,22444.93,6198
2024-05-03 14:20:00,22444.93,22444.93,22439.37,22439.37,5738
2024-05-03 14:25:00,22439.37,22439.37,22433.29,22433.29,5343
2024-05-03 14:30:00,22433.29,22433.29,22424.62,22424.62,6932
2024-05-03 14:35:00,22424.62,22424.62,22420.19,22420.19,7653
2024-05-03 14:40:00,22420.19,22420.19,22415.28,22415.28,6928
2024-05-03 14:45:00,22415.28,22415.28,22408.15,22408.15,7750
2024-05-03 14:50:00,22408.15,22408.15,22399.27,22399.27,8507
2024-05-03 14:55:00,22399.27,22399.62,22394.03,22394.03,7531
2024-05-03 15:00:00,22394.03,22394.03,22386.05,22386.05,8351
2024-05-03 15:05:00,22386.05,22386.05,22378.11,22378.11,8740
2024-05-03 15:10:00,22378.11,22378.11,22368.11,22368.11,6525
2024-05-03 15:15:00,22368.11,22368.11,22360.31,22360.31,9662
2024-05-03 15:20:00,22360.31,22360.31,22352.55,22352.55,7141
2024-05-03 15:25:00,22352.55,22475.85,22350.21,22469.35,10216
2024-05-06 09:15:00,22561.6,22588.03,22561.6,22586.15,6207
2024-05-06 09:20:00,22586.15,22586.15,22583.86,22583.86,6789
2024-05-06 09:25:00,22583.86,22583.86,22582.15,22582.15,5407
2024-05-06 09:30:00,22582.15,22582.15,22579.84,22579.84,5684
2024-05-06 09:35:00,22579.84,22579.84,22575.15,22575.15,4511
2024-05-06 09:40:00,22575.15,22575.15,22573.14,22573.14,5878
2024-05-06 09:45:00,22573.14,22573.14,22572.77,22573.05,4364
2024-05-06 09:50:00,22573.05,22573.05,22568.94,22568.94,5604
2024-05-06 09:55:00,22568.94,22568.94,22565.74,22565.74,6020
2024-05-06 10:00:00,22565.74,22565.74,22563.63,22563.63,5209
2024-05-06 10:05:00,22563.63,22563.63,22562.33,22562.51,5496
2024-05-06 10:10:00,22562.51,22562.51,22559.15,22559.15,5424
2024-05-06 10:15:00,22559.15,22559.15,22557.81,22557.81,4820
2024-05-06 10:20:00,22557.81,22557.81,22556.75,22556.75,4583
2024-05-06 10:25:00,22556.75,22556.75,22554.07,22554.07,4913
2024-05-06 10:30:00,22554.07,22554.07,22552.1,22552.42,4952
2024-05-06 10:35:00,22552.42,22552.42,22549.33,22549.33,4559
2024-05-06 10:40:00,22549.33,22549.33,22546.31,22546.31,4551
2024-05-06 10:45:00,22546.31,22546.31,22544.39,22545.07,4474
2024-05-06 10:50:00,22545.07,22545.26,22543.86,22543.86,3221
2024-05-06 10:55:00,22543.86,22543.86,22542.96,22543.48,3152
2024-05-06 11:00:00,22543.48,22543.48,22540.41,22540.74,3644
2024-05-06 11:05:00,22540.74,22540.74,22538.37,22538.37,3087
2024-05-06 11:10:00,22538.37,22538.37,22536.83,22536.83,3591
2024-05-06 11:15:00,22536.83,22536.83,22533.82,22533.82,3415
2024-05-06 11:20:00,22533.82,22533.82,22531.97,22531.97,4086
2024-05-06 11:25:00,22531.97,22532.54,22530.78,22530.78,3898
2024-05-06 11:30:00,22530.78,22530.78,22528.01,22528.01,3258
2024-05-06 11:35:00,22528.01,22528.01,22523.99,22523.99,2832
2024-05-06 11:40:00,22523.99,22523.99,22521.93,22521.93,3112
2024-05-06 11:45:00,22521.93,22521.93,22519.17,22519.17,3128
2024-05-06 11:50:00,22519.17,22519.3,22516.82,22516.82,3025
2024-05-06 11:55:00,22516.82,22516.82,22513.81,22513.81,2690
2024-05-06 12:00:00,22513.81,22513.81,22512.54,22512.8,3262
2024-05-06 12:05:00,22512.8,22512.8,22510.26,22510.26,2805
2024-05-06 12:10:00,22510.26,22510.26,22505.8,22505.8,3093
2024-05-06 12:15:00,22505.8,22505.8,22503.46,22503.75,3611
2024-05-06 12:20:00,22503.75,22503.75,22502.04,22502.04,2732
2024-05-06 12:25:00,22502.04,22502.04,22500.56,22500.56,3038
2024-05-06 12:30:00,22500.56,22500.56,22495.6,22495.6,2537
2024-05-06 12:35:00,22495.6,22495.6,22493.29,22493.29,3286
2024-05-06 12:40:00,22493.29,22493.29,22490.6,22490.6,3266
2024-05-06 12:45:00,22490.6,22490.6,22487.3,22487.3,3451
2024-05-06 12:50:00,22487.3,22487.3,22483.0,22483.0,3645
2024-05-06 12:55:00,22483.0,22483.0,22482.37,22482.37,3366
2024-05-06 13:00:00,22482.37,22482.37,22478.65,22478.65,2891
2024-05-06 13:05:00,22478.65,22478.65,22477.42,22477.74,3925
2024-05-06 13:10:00,22477.74,22478.46,22477.18,22477.18,2744
2024-05-06 13:15:00,22477.18,22477.18,22474.53,22474.53,3556
2024-05-06 13:20:00,22474.53,22474.53,22473.93,22473.93,2809
2024-05-06 13:25:00,22473.93,22474.68,22472.73,22472.73,2947
2024-05-06 13:30:00,22472.73,22472.89,22470.77,22470.77,3366
2024-05-06 13:35:00,22470.77,22470.77,22469.39,22469.39,4231
2024-05-06 13:40:00,22469.39,22469.39,22467.33,22467.38,3205
2024-05-06 13:45:00,22467.38,22467.38,22463.64,22463.64,3841
2024-05-06 13:50:00,22463.64,22463.64,22458.12,22458.12,3820
2024-05-06 13:55:00,22458.12,22458.12,22454.89,22454.89,4486
2024-05-06 14:00:00,22454.89,22454.89,22453.02,22453.78,4849
2024-05-06 14:05:00,22453.78,22453.78,22451.72,22451.72,4169
2024-05-06 14:10:00,22451.72,22451.72,22449.84,22449.92,4028
2024-05-06 14:15:00,22449.92,22449.92,22446.04,22446.04,3836
2024-05-06 14:20:00,22446.04,22446.78,22444.3,22444.3,4568
2024-05-06 14:25:00,22444.3,22444.3,22440.65,22440.65,4667
2024-05-06 14:30:00,22440.65,22440.65,22438.04,22438.04,4800
2024-05-06 14:35:00,22438.04,22438.04,22434.34,22434.34,4394
2024-05-06 14:40:00,22434.34,22434.34,22431.42,22431.42,5432
2024-05-06 14:45:00,22431.42,22431.42,22429.6,22429.86,5916
2024-05-06 14:50:00,22429.86,22429.86,22425.73,22425.73,4935
2024-05-06 14:55:00,22425.73,22425.94,22424.77,22424.77,6323
2024-05-06 15:00:00,22424.77,22424.77,22422.76,22422.76,5487
2024-05-06 15:05:00,22422.76,22422.81,22421.67,22421.68,5489
2024-05-06 15:10:00,22421.68,22421.68,22418.96,22418.96,6022
2024-05-06 15:15:00,22418.96,22418.96,22415.94,22415.94,7014
2024-05-06 15:20:00,22415.94,22415.94,22410.75,22410.75,5360
2024-05-06 15:25:00,22410.75,22442.7,22409.51,22437.45,7479
