datetime,open,high,low,close,volume,open_interest
2024-03-19 12:15:00,21924.68,21924.68,21922.66,21922.66,2911,10005470
2024-03-19 12:20:00,21901.86,21901.86,21900.21,21900.21,2868,9259790
2024-03-19 12:25:00,21945.67,21945.67,21943.91,21943.91,2463,9327100
2024-03-19 12:30:00,21932.81,21932.86,21930.97,21930.97,2788,9828411
2024-03-19 12:35:00,21958.88,21958.88,21957.89,21957.89,2515,9525463
2024-03-19 12:40:00,21896.2,21896.2,21895.33,21895.33,3080,9440238
2024-03-19 12:45:00,21906.27,21906.27,21904.14,21904.14,3336,9660766
2024-03-19 12:50:00,21917.48,21917.48,21915.93,21915.93,3353,9534381
2024-03-19 12:55:00,21925.01,21925.01,21923.06,21923.54,2760,9858052
2024-03-19 13:00:00,21904.68,21904.68,21900.96,21900.96,3112,9470442
2024-03-19 13:05:00,21886.59,21886.59,21884.97,21884.97,2763,9336396
2024-03-19 13:10:00,21923.33,21923.33,21920.9,21920.9,2598,9384979
2024-03-19 13:15:00,21917.39,21917.39,21914.33,21914.33,3472,9609270
2024-03-19 13:20:00,21878.53,21878.53,21874.29,21874.29,2652,9403121
2024-03-19 13:25:00,21923.95,21923.95,21921.5,21921.5,3180,9411430
2024-03-19 13:30:00,21917.46,21917.46,21915.44,21915.44,2762,9687895
2024-03-19 13:35:00,21892.8,21892.8,21889.09,21889.09,2916,9337681
2024-03-19 13:40:00,21887.9,21887.9,21884.71,21884.71,3326,9094909
2024-03-19 13:45:00,21895.08,21895.08,21890.32,21890.32,3640,9357465
2024-03-19 13:50:00,21859.39,21859.39,21856.61,21856.61,3019,9304519
2024-03-19 13:55:00,21876.09,21876.09,21873.95,21873.95,3853,8691054
2024-03-19 14:00:00,21826.29,21826.29,21824.76,21824.76,3103,9082076
2024-03-19 14:05:00,21890.9,21890.9,21889.09,21889.09,3667,9309290
2024-03-19 14:10:00,21835.86,21835.86,21833.91,21833.91,3945,9064337
2024-03-19 14:15:00,21900.82,21900.82,21897.82,21897.82,3871,9294716
2024-03-19 14:20:00,21857.79,21857.79,21855.46,21855.46,3467,8974267
2024-03-19 14:25:00,21858.04,21858.04,21853.48,21853.48,4217,9429999
2024-03-19 14:30:00,21844.4,21844.4,21842.63,21842.63,4623,8786099
2024-03-19 14:35:00,21850.05,21850.05,21846.88,21846.88,4238,8583597
2024-03-19 14:40:00,21884.12,21884.12,21880.36,21880.36,5115,8862797
2024-03-19 14:45:00,21795.14,21795.14,21793.11,21793.11,5296,8939064
2024-03-19 14:50:00,21875.23,21875.23,21872.27,21872.27,4409,8744622
2024-03-19 14:55:00,21851.79,21851.79,21850.91,21851.37,4092,8627058
2024-03-19 15:00:00,21817.68,21817.68,21814.65,21814.65,4241,8983905
2024-03-19 15:05:00,21817.52,21817.52,21813.74,21813.74,5024,8700375
2024-03-19 15:10:00,21873.73,21873.73,21871.31,21871.31,4789,8900688
2024-03-19 15:15:00,21814.16,21814.16,21812.87,21813.28,4432,9006463
2024-03-19 15:20:00,21808.75,21808.75,21806.09,21806.09,4378,8966686
2024-03-19 15:25:00,21856.02,21877.26,21853.5,21877.26,5501,8606597
2024-03-20 09:15:00,21882.44,21938.4,21882.44,21938.4,5046,8774662
2024-03-20 09:20:00,21910.44,21916.66,21901.57,21909.21,5480,8695914
2024-03-20 09:25:00,21934.49,21934.49,21914.18,21914.18,5201,9089327
2024-03-20 09:30:00,21887.0,21896.79,21874.65,21874.65,5087,9121652
2024-03-20 09:35:00,21921.15,21942.19,21912.59,21942.19,4311,8675487
2024-03-20 09:40:00,21941.32,21941.32,21931.99,21934.5,3468,8476825
2024-03-20 09:45:00,21922.91,21948.83,21915.62,21948.83,3688,8567475
2024-03-20 09:50:00,21945.1,21945.1,21925.31,21925.31,4528,8768312
2024-03-20 09:55:00,21955.94,21955.94,21939.52,21939.52,3542,8968189
2024-03-20 10:00:00,21900.99,21917.82,21899.5,21917.82,3132,9075468
2024-03-20 10:05:00,21891.96,21936.25,21886.35,21936.25,3109,8808722
2024-03-20 10:10:00,21972.02,21972.02,21958.53,21969.13,4054,9134735
2024-03-20 10:15:00,22005.02,22005.02,21963.65,21963.65,4156,9403037
2024-03-20 10:20:00,21895.78,21895.78,21845.79,21845.79,3985,9170448
2024-03-20 10:25:00,21860.06,21885.05,21860.06,21885.05,3472,8748317
2024-03-20 10:30:00,21902.05,21902.05,21878.8,21886.36,3731,9154374
2024-03-20 10:35:00,21876.09,21876.09,21847.56,21847.56,3316,9144616
2024-03-20 10:40:00,21827.3,21832.51,21819.33,21832.51,3388,9469393
2024-03-20 10:45:00,21878.42,21915.48,21866.0,21915.48,2935,9018305
2024-03-20 10:50:00,21941.67,21951.77,21928.96,21951.77,2810,9109072
2024-03-20 10:55:00,21905.32,21923.36,21884.76,21884.76,2684,9295065
2024-03-20 11:00:00,21860.72,21860.72,21842.55,21842.55,2331,9251249
2024-03-20 11:05:00,21828.47,21828.47,21780.58,21780.58,3142,9455819
2024-03-20 11:10:00,21819.95,21824.02,21803.71,21807.22,2655,8851204
2024-03-20 11:15:00,21825.64,21825.64,21802.46,21814.44,2809,9361151
2024-03-20 11:20:00,21800.76,21800.76,21771.82,21771.82,2201,8973676
2024-03-20 11:25:00,21761.44,21790.7,21761.44,21790.7,3048,9178184
2024-03-20 11:30:00,21777.93,21783.33,21769.67,21769.67,2464,9526972
2024-03-20 11:35:00,21758.73,21758.73,21722.41,21722.41,2844,9077872
2024-03-20 11:40:00,21764.26,21771.94,21764.26,21767.49,2838,9244206
2024-03-20 11:45:00,21769.21,21834.17,21769.21,21834.17,2782,9640640
2024-03-20 11:50:00,21780.59,21791.67,21768.73,21791.67,2696,9616148
2024-03-20 11:55:00,21860.01,21880.32,21860.01,21880.32,2378,9109330
2024-03-20 12:00:00,21858.16,21881.97,21858.16,21866.34,2244,9595792
2024-03-20 12:05:00,21884.35,21899.88,21880.62,21899.88,2186,9209928
2024-03-20 12:10:00,21840.0,21851.03,21837.91,21851.03,2111,9334046
2024-03-20 12:15:00,21850.51,21865.16,21811.48,21811.48,2702,9556481
2024-03-20 12:20:00,21838.02,21838.02,21818.86,21818.86,2001,9220993
2024-03-20 12:25:00,21833.06,21841.05,21811.57,21811.57,1985,10045064
2024-03-20 12:30:00,21839.73,21859.79,21839.73,21846.63,2899,9229634
2024-03-20 12:35:00,21822.89,21822.89,21806.65,21817.14,2963,9793811
2024-03-20 12:40:00,21796.48,21826.43,21796.48,21826.43,2407,9815924
2024-03-20 12:45:00,21809.35,21828.39,21809.35,21828.39,2952,9947861
2024-03-20 12:50:00,21877.63,21898.68,21877.63,21894.82,2115,9388342
2024-03-20 12:55:00,21846.9,21853.02,21816.37,21816.37,2679,9785323
2024-03-20 13:00:00,21872.92,21879.49,21869.88,21879.49,3073,9839616
2024-03-20 13:05:00,21837.76,21837.76,21797.8,21809.45,2670,9078750
2024-03-20 13:10:00,21850.3,21857.12,21838.42,21838.42,2936,9343161
2024-03-20 13:15:00,21818.57,21829.96,21818.45,21820.94,2312,8928155
2024-03-20 13:20:00,21803.17,21803.17,21779.96,21779.96,3092,9428174
2024-03-20 13:25:00,21771.64,21790.57,21771.64,21790.57,3236,9368004
2024-03-20 13:30:00,21794.46,21805.17,21781.14,21782.14,3282,8994758
2024-03-20 13:35:00,21798.88,21804.93,21787.12,21790.31,2317,9521079
2024-03-20 13:40:00,21782.68,21787.8,21773.99,21773.99,3348,8795547
2024-03-20 13:45:00,21759.41,21761.78,21750.99,21750.99,2464,9480630
2024-03-20 13:50:00,21760.29,21766.84,21747.93,21761.13,3212,8741244
2024-03-20 13:55:00,21766.43,21810.84,21766.43,21810.35,2608,9295747
2024-03-20 14:00:00,21762.28,21770.28,21753.57,21753.57,3783,8744318
2024-03-20 14:05:00,21809.88,21809.93,21789.45,21800.1,2855,8878969
2024-03-20 14:10:00,21768.81,21784.11,21768.81,21779.59,3330,9283671
2024-03-20 14:15:00,21775.81,21784.43,21752.73,21784.43,2915,8859836
2024-03-20 14:20:00,21772.8,21791.94,21771.42,21791.94,3929,9045492
2024-03-20 14:25:00,21789.61,21791.64,21772.68,21772.68,3234,9386251
2024-03-20 14:30:00,21782.23,21782.23,21755.29,21755.29,4233,8583841
2024-03-20 14:35:00,21769.35,21769.35,21756.16,21758.35,3312,9244182
2024-03-20 14:40:00,21816.24,21816.24,21783.56,21795.67,4509,8553189
2024-03-20 14:45:00,21741.82,21748.65,21738.13,21748.36,3963,8585703
2024-03-20 14:50:00,21763.65,21779.52,21762.15,21774.11,4466,8556552
2024-03-20 14:55:00,21778.95,21800.6,21761.47,21800.6,4730,9310158
2024-03-20 15:00:00,21794.74,21803.7,21787.21,21803.7,4843,8565440
2024-03-20 15:05:00,21799.16,21799.16,21775.99,21775.99,5172,9175192
2024-03-20 15:10:00,21751.68,21799.03,21745.76,21799.03,4555,9233772
2024-03-20 15:15:00,21856.7,21859.51,21801.38,21801.38,4118,8676274
2024-03-20 15:20:00,21809.13,21823.52,21792.01,21823.52,4580,8869643
2024-03-20 15:25:00,21747.6,21833.49,21747.6,21833.49,4231,8975219
2024-03-21 09:15:00,21994.81,21994.81,21946.2,21949.56,5101,8638007
2024-03-21 09:20:00,21965.89,21969.24,21965.89,21969.24,6371,8460096
2024-03-21 09:25:00,21954.21,21959.21,21954.21,21958.89,5676,8722531
2024-03-21 09:30:00,21991.17,21997.9,21991.17,21997.9,6056,9044569
2024-03-21 09:35:00,21970.8,21974.43,21970.8,21972.34,5458,9077546
2024-03-21 09:40:00,22035.88,22040.73,22035.88,22040.73,4576,8615536
2024-03-21 09:45:00,22019.32,22023.3,22019.32,22023.3,4593,8590013
2024-03-21 09:50:00,22001.81,22002.74,21999.33,21999.91,4064,9277506
2024-03-21 09:55:00,22017.8,22020.44,22017.8,22018.45,3717,8520461
2024-03-21 10:00:00,22020.19,22025.4,22020.19,22024.44,4640,9162179
2024-03-21 10:05:00,21987.75,21989.84,21986.69,21989.84,4084,8569367
2024-03-21 10:10:00,21984.29,21984.57,21982.45,21984.3,4367,9305152
2024-03-21 10:15:00,22003.96,22006.33,22003.18,22006.33,4052,9391400
2024-03-21 10:20:00,22023.55,22024.17,22023.34,22024.17,4006,8866645
2024-03-21 10:25:00,22008.29,22009.64,22005.8,22008.76,3318,8687837
2024-03-21 10:30:00,21971.04,21973.6,21971.04,21973.6,3503,9081382
2024-03-21 10:35:00,21990.62,21992.32,21990.62,21991.84,3326,8939576
2024-03-21 10:40:00,22007.86,22010.72,22006.11,22010.72,3248,9072136
2024-03-21 10:45:00,22010.68,22019.15,22010.68,22019.15,3800,9323763
2024-03-21 10:50:00,22064.2,22064.26,22062.98,22063.86,3563,8930055
2024-03-21 10:55:00,21989.99,21990.91,21988.27,21990.91,3737,9089510
2024-03-21 11:00:00,22032.51,22038.12,22031.75,22038.12,3794,9507172
2024-03-21 11:05:00,22059.76,22059.76,22056.63,22059.45,3846,9403688
2024-03-21 11:10:00,22076.66,22079.69,22076.28,22079.69,3764,9133438
2024-03-21 11:15:00,22020.82,22021.92,22020.82,22021.59,3004,9472533
2024-03-21 11:20:00,22041.3,22041.3,22038.26,22038.26,3551,9591821
2024-03-21 11:25:00,22039.99,22039.99,22036.61,22039.89,3562,9455061
2024-03-21 11:30:00,22031.65,22032.16,22030.69,22032.16,2374,9148232
2024-03-21 11:35:00,22025.69,22025.91,22024.22,22024.22,2584,8946785
2024-03-21 11:40:00,22035.98,22043.01,22035.98,22042.26,3425,9727879
2024-03-21 11:45:00,21976.95,21976.99,21974.94,21974.94,2364,9771858
2024-03-21 11:50:00,22045.66,22052.05,22045.66,22052.05,2788,9678492
2024-03-21 11:55:00,22039.81,22046.46,22039.81,22046.46,2973,9112554
2024-03-21 12:00:00,22038.78,22040.11,22037.28,22037.28,2824,9621269
2024-03-21 12:05:00,22087.24,22087.48,22086.27,22087.48,3311,9871519
2024-03-21 12:10:00,22027.56,22031.11,22027.56,22030.79,2661,9483196
2024-03-21 12:15:00,22036.78,22044.24,22036.78,22044.24,3272,9323180
2024-03-21 12:20:00,22096.98,22104.18,22096.98,22104.18,2912,9697988
2024-03-21 12:25:00,22041.97,22042.97,22040.94,22042.97,2708,9903302
2024-03-21 12:30:00,22049.18,22050.13,22047.7,22047.7,2970,9135383
2024-03-21 12:35:00,22056.58,22056.9,22053.52,22053.52,2468,9636119
2024-03-21 12:40:00,22075.28,22075.28,22071.06,22071.06,2850,9656511
2024-03-21 12:45:00,22057.12,22060.32,22056.79,22057.96,2380,9594034
2024-03-21 12:50:00,22024.91,22025.54,22024.33,22024.46,2761,9615563
2024-03-21 12:55:00,22041.21,22045.74,22041.21,22045.52,3290,9574189
2024-03-21 13:00:00,22043.86,22047.44,22041.52,22047.44,2944,9078243
2024-03-21 13:05:00,22059.12,22060.56,22058.6,22058.6,3001,9154010
2024-03-21 13:10:00,22069.69,22071.42,22069.69,22070.12,3522,9491477
2024-03-21 13:15:00,22069.95,22074.53,22069.95,22074.53,3205,8905198
2024-03-21 13:20:00,22026.17,22028.86,22023.16,22028.86,2975,9458829
2024-03-21 13:25:00,22091.45,22092.54,22089.65,22092.54,3610,9463644
2024-03-21 13:30:00,22074.66,22078.78,22074.66,22078.78,2980,9044066
2024-03-21 13:35:00,22103.73,22106.98,22103.08,22106.98,3713,9353775
2024-03-21 13:40:00,22086.25,22086.25,22081.12,22083.91,3516,9270973
2024-03-21 13:45:00,22098.4,22102.3,22097.87,22102.3,3149,8995525
2024-03-21 13:50:00,22088.3,22093.59,22088.3,22093.59,4072,9158634
2024-03-21 13:55:00,22112.99,22114.9,22111.64,22114.9,3425,9544862
2024-03-21 14:00:00,22096.72,22099.34,22093.73,22099.34,4170,9078733
2024-03-21 14:05:00,22085.66,22086.8,22085.24,22086.8,3536,9240904
2024-03-21 14:10:00,22139.09,22139.09,22135.89,22138.71,4216,8676260
2024-03-21 14:15:00,22108.19,22110.6,22108.19,22110.35,3477,8692465
2024-03-21 14:20:00,22103.39,22103.39,22098.99,22100.12,4423,8673218
2024-03-21 14:25:00,22059.31,22059.31,22055.61,22057.25,3316,9280035
2024-03-21 14:30:00,22056.99,22060.14,22054.64,22059.55,3317,8870555
2024-03-21 14:35:00,22094.42,22096.17,22091.87,22091.87,3873,8737332
2024-03-21 14:40:00,22088.62,22091.48,22088.35,22091.48,4607,9180144
2024-03-21 14:45:00,22074.72,22077.78,22074.72,22077.78,4257,8640264
2024-03-21 14:50:00,22094.44,22096.69,22092.88,22092.88,4418,8685824
2024-03-21 14:55:00,22124.82,22130.28,22124.82,22130.22,4337,8826934
2024-03-21 15:00:00,22110.51,22113.82,22110.51,22113.82,5268,8715477
2024-03-21 15:05:00,22073.29,22079.2,22073.29,22079.2,3967,8916984
2024-03-21 15:10:00,22101.93,22106.03,22101.93,22104.1,4490,8675070
2024-03-21 15:15:00,22088.79,22088.79,22085.18,22085.18,5754,8700495
2024-03-21 15:20:00,22094.39,22097.65,22093.99,22097.65,6011,9089512
2024-03-21 15:25:00,22097.08,22097.08,22030.3,22030.3,5260,9084171
2024-03-22 09:15:00,21945.17,21945.17,21896.24,21897.59,5459,9034690
2024-03-22 09:20:00,21880.58,21882.4,21880.58,21881.86,6431,9092574
2024-03-22 09:25:00,21906.53,21908.52,21906.01,21908.52,6264,8858384
2024-03-22 09:30:00,21899.04,21904.91,21899.04,21904.68,6064,8950564
2024-03-22 09:35:00,21852.82,21857.81,21852.82,21857.43,6264,8896660
2024-03-22 09:40:00,21966.54,21969.38,21966.54,21969.38,4688,9123941
2024-03-22 09:45:00,21948.26,21951.52,21948.26,21951.52,6369,8940496
2024-03-22 09:50:00,21919.42,21925.53,21919.42,21925.53,4582,8572749
2024-03-22 09:55:00,21934.19,21940.27,21934.19,21940.27,4949,9221075
2024-03-22 10:00:00,21914.18,21922.57,21914.18,21922.57,5616,9202419
2024-03-22 10:05:00,21985.44,21989.03,21985.44,21989.03,5614,9281290
2024-03-22 10:10:00,21993.45,21998.97,21993.45,21998.97,3824,8738602
2024-03-22 10:15:00,21960.8,21965.08,21960.8,21965.08,3967,8835786
2024-03-22 10:20:00,21984.1,21986.84,21984.1,21986.84,3581,8881640
2024-03-22 10:25:00,21968.23,21971.22,21968.23,21970.29,4176,9098708
2024-03-22 10:30:00,21937.12,21940.11,21937.12,21940.03,4426,8782142
2024-03-22 10:35:00,21960.32,21968.23,21960.32,21968.23,3384,9035665
2024-03-22 10:40:00,21980.17,21984.09,21980.17,21984.09,3548,8873667
2024-03-22 10:45:00,21971.21,21972.02,21969.68,21972.02,3950,8973334
2024-03-22 10:50:00,21977.2,21980.37,21977.2,21980.37,3768,9404211
2024-03-22 10:55:00,21983.16,21983.16,21981.32,21982.84,3440,9566380
2024-03-22 11:00:00,21983.07,21989.51,21983.07,21989.51,4059,8821188
2024-03-22 11:05:00,21992.43,21995.81,21991.67,21995.81,4015,9348872
2024-03-22 11:10:00,21971.36,21973.2,21971.36,21973.2,2929,8880182
2024-03-22 11:15:00,21980.75,21985.62,21980.75,21985.62,3366,8949516
2024-03-22 11:20:00,21973.14,21973.97,21972.26,21973.79,4060,9553290
2024-03-22 11:25:00,22023.52,22027.89,22023.52,22027.87,3575,9606991
2024-03-22 11:30:00,21960.08,21963.33,21960.08,21963.33,2851,9705870
2024-03-22 11:35:00,22034.99,22038.55,22034.99,22038.55,2964,9410648
2024-03-22 11:40:00,22043.66,22049.78,22043.66,22049.78,3365,9799862
2024-03-22 11:45:00,22012.64,22017.52,22012.64,22017.3,3311,9168082
2024-03-22 11:50:00,21966.68,21974.05,21966.68,21974.05,2847,9270623
2024-03-22 11:55:00,22023.39,22024.74,22022.57,22022.57,2775,9184728
2024-03-22 12:00:00,22029.1,22031.67,22028.33,22031.67,3316,9842097
2024-03-22 12:05:00,22010.84,22012.63,22010.84,22012.63,3123,9322285
2024-03-22 12:10:00,22023.53,22030.21,22023.53,22030.21,2688,9275890
2024-03-22 12:15:00,22075.25,22076.53,22075.25,22076.53,2984,9749967
2024-03-22 12:20:00,22057.48,22060.89,22057.48,22060.89,2678,9224294
2024-03-22 12:25:00,22025.88,22028.95,22025.88,22028.95,2520,9170936
2024-03-22 12:30:00,22014.13,22015.16,22014.13,22015.16,3604,9207825
2024-03-22 12:35:00,22043.14,22047.35,22043.14,22046.96,3553,9083511
2024-03-22 12:40:00,22049.46,22056.01,22049.46,22056.01,2902,9725805
2024-03-22 12:45:00,22071.64,22078.71,22071.64,22078.71,3636,9573699
2024-03-22 12:50:00,22055.98,22063.35,22055.98,22063.35,2805,9215694
2024-03-22 12:55:00,22086.43,22087.82,22086.39,22087.52,2887,9214838
2024-03-22 13:00:00,22118.91,22122.67,22118.91,22122.67,3259,9737868
2024-03-22 13:05:00,22097.98,22101.45,22097.96,22101.45,3920,9422462
2024-03-22 13:10:00,22082.4,22084.28,22082.4,22084.28,3124,9583873
2024-03-22 13:15:00,22081.3,22085.32,22081.3,22085.32,3054,9329584
2024-03-22 13:20:00,22081.49,22087.41,22081.49,22087.41,3903,9105186
2024-03-22 13:25:00,22121.34,22123.22,22121.34,22122.9,3901,9765734
2024-03-22 13:30:00,22082.99,22089.25,22082.99,22089.13,3241,9364623
2024-03-22 13:35:00,22103.98,22106.75,22103.98,22106.53,2924,8937651
2024-03-22 13:40:00,22106.66,22110.46,22106.66,22110.46,2972,9169730
2024-03-22 13:45:00,22098.25,22102.14,22098.25,22102.14,3772,9075637
2024-03-22 13:50:00,22082.91,22087.7,22082.91,22087.7,4085,8946448
2024-03-22 13:55:00,22125.16,22133.7,22125.16,22133.7,4184,9584490
2024-03-22 14:00:00,22125.21,22134.18,22125.21,22134.18,3572,9511901
2024-03-22 14:05:00,22146.59,22152.41,22146.59,22152.23,4337,8864457
2024-03-22 14:10:00,22129.36,22131.54,22129.36,22131.54,4462,8981186
2024-03-22 14:15:00,22170.35,22174.51,22170.35,22174.51,3868,9331025
2024-03-22 14:20:00,22128.1,22133.65,22128.1,22133.65,5220,8804703
2024-03-22 14:25:00,22190.93,22195.82,22190.93,22195.82,5308,9128431
2024-03-22 14:30:00,22119.24,22123.27,22118.69,22123.27,4774,9202406
2024-03-22 14:35:00,22171.58,22173.08,22171.58,22173.08,4564,9137246
2024-03-22 14:40:00,22173.98,22178.83,22173.98,22178.18,4366,9160489
2024-03-22 14:45:00,22150.04,22156.72,22150.04,22156.72,5331,9136806
2024-03-22 14:50:00,22183.74,22187.46,22183.74,22186.4,4512,9343305
2024-03-22 14:55:00,22205.34,22210.87,22205.34,22210.87,5296,8768159
2024-03-22 15:00:00,22133.4,22138.44,22133.4,22138.44,4956,9217627
2024-03-22 15:05:00,22198.72,22202.62,22198.72,22202.62,5532,8434342
2024-03-22 15:10:00,22136.21,22141.06,22135.62,22141.06,6834,8647345
2024-03-22 15:15:00,22174.93,22176.43,22174.35,22175.43,6404,8413310
2024-03-22 15:20:00,22232.97,22238.89,22232.97,22238.89,5999,8920392
2024-03-22 15:25:00,22189.86,22191.06,22107.52,22107.52,6056,8414182
2024-03-26 09:15:00,21929.95,21930.65,21929.6,21930.65,5107,9067255
2024-03-26 09:20:00,21952.07,21954.23,21952.07,21954.23,4369,8917668
2024-03-26 09:25:00,22003.97,22007.28,22003.97,22007.28,5568,8398121
2024-03-26 09:30:00,21921.67,21922.29,21921.67,21922.21,5676,9027779
2024-03-26 09:35:00,21939.34,21941.0,21938.98,21941.0,4944,9183381
2024-03-26 09:40:00,21996.96,22000.43,21996.96,22000.43,4040,9030283
2024-03-26 09:45:00,22008.34,22010.65,22008.34,22010.65,3930,8493281
2024-03-26 09:50:00,21967.58,21968.84,21967.58,21967.9,4022,9256077
2024-03-26 09:55:00,21942.96,21945.69,21942.96,21945.06,4852,9169110
2024-03-26 10:00:00,22018.31,22020.69,22018.31,22020.69,4388,8876159
2024-03-26 10:05:00,22009.68,22012.04,22009.68,22012.04,4296,8855546
2024-03-26 10:10:00,21991.93,21992.47,21991.61,21992.14,3669,9016292
2024-03-26 10:15:00,21959.38,21961.03,21959.38,21961.03,3713,9391661
2024-03-26 10:20:00,21977.8,21979.91,21977.8,21979.91,3756,8858455
2024-03-26 10:25:00,21977.46,21979.41,21977.46,21979.41,3545,8744802
2024-03-26 10:30:00,21990.21,21991.75,21990.12,21991.75,3672,9465851
2024-03-26 10:35:00,22016.37,22017.34,22016.37,22017.34,3668,8723619
2024-03-26 10:40:00,22004.78,22005.69,22003.95,22005.69,3766,9559374
2024-03-26 10:45:00,21962.68,21964.59,21962.68,21964.59,2709,9027738
2024-03-26 10:50:00,22018.53,22020.01,22018.53,22020.01,3599,9238755
2024-03-26 10:55:00,21996.63,21998.58,21996.63,21998.58,2723,8915412
2024-03-26 11:00:00,22006.8,22008.72,22006.8,22008.72,2958,9653642
2024-03-26 11:05:00,22025.85,22027.62,22025.85,22027.15,3288,9537395
2024-03-26 11:10:00,21970.46,21970.57,21969.94,21970.42,2646,9725230
2024-03-26 11:15:00,21994.07,21995.86,21994.07,21995.86,3274,9525498
2024-03-26 11:20:00,21984.96,21987.82,21984.96,21987.82,2508,9082979
2024-03-26 11:25:00,21965.02,21967.1,21965.02,21967.1,3345,9222996
2024-03-26 11:30:00,22009.21,22010.12,22009.21,22010.07,3065,9415483
2024-03-26 11:35:00,22057.69,22060.01,22057.69,22060.01,2632,9553862
2024-03-26 11:40:00,21964.29,21966.73,21964.29,21966.73,3027,9881232
2024-03-26 11:45:00,22006.5,22006.77,22006.09,22006.18,2540,9391405
2024-03-26 11:50:00,22020.98,22022.12,22020.98,22022.12,2554,9719721
2024-03-26 11:55:00,22010.73,22012.08,22010.73,22011.59,2310,9991173
2024-03-26 12:00:00,22006.39,22010.08,22006.39,22010.08,2570,9242602
2024-03-26 12:05:00,21983.98,21985.67,21983.79,21985.67,2485,9948277
2024-03-26 12:10:00,22019.38,22020.78,22018.79,22020.78,2803,9548359
2024-03-26 12:15:00,21999.01,22001.24,21998.68,22001.24,2871,9873552
2024-03-26 12:20:00,21969.7,21973.45,21969.7,21973.45,3025,9450294
2024-03-26 12:25:00,22047.96,22048.92,22047.96,22048.92,2220,9466241
2024-03-26 12:30:00,22043.72,22045.13,22043.72,22045.13,2404,9148503
2024-03-26 12:35:00,22025.17,22026.51,22025.16,22026.51,2387,10030666
2024-03-26 12:40:00,22030.42,22032.18,22030.3,22032.18,2868,9855152
2024-03-26 12:45:00,22050.79,22053.08,22050.55,22053.08,2623,9145070
2024-03-26 12:50:00,22034.37,22037.02,22034.37,22036.35,3056,9983643
2024-03-26 12:55:00,22051.32,22053.33,22051.32,22052.96,2772,9584816
2024-03-26 13:00:00,22026.49,22028.16,22026.49,22028.16,2403,9796407
2024-03-26 13:05:00,22063.62,22064.84,22063.62,22064.67,3125,9029243
2024-03-26 13:10:00,22042.83,22043.65,22042.83,22042.87,2436,9310678
2024-03-26 13:15:00,22040.08,22041.87,22040.08,22041.87,2732,9550599
2024-03-26 13:20:00,22009.62,22012.36,22009.62,22012.36,3404,8999106
2024-03-26 13:25:00,22046.66,22049.59,22046.66,22049.59,3060,9333936
2024-03-26 13:30:00,22024.94,22026.81,22024.94,22026.51,2690,9267390
2024-03-26 13:35:00,22030.77,22031.98,22030.77,22031.98,3183,9033325
2024-03-26 13:40:00,22028.08,22030.6,22028.08,22030.6,2849,9088617
2024-03-26 13:45:00,22025.07,22028.02,22025.07,22028.02,3573,9682455
2024-03-26 13:50:00,22098.36,22099.98,22098.36,22099.98,2587,9031852
2024-03-26 13:55:00,22082.49,22085.78,22082.49,22085.78,3376,8939626
2024-03-26 14:00:00,22098.77,22100.4,22098.77,22100.4,2687,9213117
2024-03-26 14:05:00,22031.09,22033.53,22031.09,22032.96,3956,9312919
2024-03-26 14:10:00,22061.5,22062.85,22061.5,22062.85,3358,9338462
2024-03-26 14:15:00,22032.75,22033.26,22031.65,22031.65,3093,9340994
2024-03-26 14:20:00,22044.83,22046.21,22044.83,22046.21,3507,8665064
2024-03-26 14:25:00,22041.31,22041.57,22041.09,22041.15,3080,8966115
2024-03-26 14:30:00,22088.73,22090.7,22088.73,22090.7,4118,9286521
2024-03-26 14:35:00,22054.62,22057.47,22054.62,22057.34,4539,9380382
2024-03-26 14:40:00,22089.64,22089.98,22089.02,22089.02,4482,9083786
2024-03-26 14:45:00,22078.78,22078.78,22077.76,22078.38,3788,8566877
2024-03-26 14:50:00,22115.87,22117.25,22115.87,22117.25,4852,8852431
2024-03-26 14:55:00,22033.8,22036.15,22033.8,22036.15,3812,8541526
2024-03-26 15:00:00,22096.57,22098.22,22096.57,22098.22,3872,9119013
2024-03-26 15:05:00,22095.73,22097.44,22095.73,22097.44,5389,8486998
2024-03-26 15:10:00,22050.66,22051.89,22050.66,22051.33,5192,8572694
2024-03-26 15:15:00,22095.03,22096.49,22095.03,22096.22,4579,8754034
2024-03-26 15:20:00,22081.42,22084.53,22081.42,22084.53,5200,8770942
2024-03-26 15:25:00,22072.09,22075.17,22007.53,22007.53,5491,8698201
2024-03-27 09:15:00,22039.71,22040.95,22039.68,22040.95,6436,8748390
2024-03-27 09:20:00,22043.26,22044.72,22043.26,22044.65,7405,8992897
2024-03-27 09:25:00,22105.72,22107.06,22105.72,22107.06,5264,8714314
2024-03-27 09:30:00,22061.86,22064.96,22061.86,22064.96,5509,8896637
2024-03-27 09:35:00,22082.2,22084.25,22082.2,22084.25,6716,8704380
2024-03-27 09:40:00,22049.54,22052.57,22049.54,22052.57,6576,8773257
2024-03-27 09:45:00,22052.81,22054.18,22052.5,22054.18,6084,9029796
2024-03-27 09:50:00,22095.27,22097.72,22095.27,22097.72,6107,8944299
2024-03-27 09:55:00,22044.06,22047.03,22044.06,22047.03,4385,9177655
2024-03-27 10:00:00,22067.66,22068.79,22067.17,22068.79,5251,9056540
